;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
1832;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33;183408.3;14.02.2020
1833;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33;153484.12;18.03.2020
1834;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33;146211.55;13.04.2020
1835;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33;99179.06;19.05.2020
1836;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33;66679.43;18.06.2020
1837;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33;31763.76;08.10.2020
1838;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33;102651.7;11.11.2020
1839;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33;157200.37;07.12.2020
1840;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33;198182.24;22.12.2020
1842;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;269811.32;22.01.2020
1843;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;232908;13.02.2020
1844;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;262392;12.03.2020
1845;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;188916;16.04.2020
1846;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;156000;15.05.2020
1847;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;125112;16.06.2020
1848;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;58344;17.07.2020
1849;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;64488.67;08.10.2020
1850;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;103276.48;13.11.2020
1851;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11;62754.25;24.12.2020
1853;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22;91709.2;13.02.2020
1854;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22;98838.98;12.03.2020
1855;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22;93274.12;16.04.2020
1856;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22;135491.07;15.05.2020
1857;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22;78647.86;17.06.2020
1858;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22;79147;17.07.2020
1859;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22;25914.09;19.11.2020
1860;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22;78643.44;14.12.2020
1865;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14;164.77;22.01.2020
1866;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14;134.68;13.02.2020
1867;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14;140.41;18.03.2020
1868;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14;1486.39;04.06.2020
1869;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14;116.35;26.06.2020
1870;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14;786.47;21.07.2020
1871;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14;794.71;14.12.2020
1873;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;163.7;12.02.2020
1874;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;263.59;11.03.2020
1875;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;191.59;10.04.2020
1876;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;141.37;18.05.2020
1877;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;133.18;03.06.2020
1878;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;172.44;09.07.2020
1879;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;520.49;06.08.2020
1880;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;559.97;07.09.2020
1881;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;1260.49;09.10.2020
1882;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;840.37;11.11.2020
1883;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;691.7;04.12.2020
1884;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;408.36;24.12.2020
1886;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;694.05;23.01.2020
1887;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;583;13.02.2020
1888;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;763.45;12.03.2020
1889;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;763.45;16.04.2020
1890;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;583;15.05.2020
1891;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;624.64;17.06.2020
1892;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;624.64;17.07.2020
1893;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;552.83;17.08.2020
1894;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;510.31;10.09.2020
1895;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;581.18;16.10.2020
1896;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;411.08;13.11.2020
1897;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22;538.66;10.12.2020
1899;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;9481.86;22.01.2020
1900;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;142506.65;23.01.2020
1901;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;7073.09;23.01.2020
1902;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;8841.36;13.02.2020
1903;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;12297.53;12.03.2020
1904;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;10850.76;16.04.2020
1905;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;6470.27;15.05.2020
1906;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;4943.12;17.06.2020
1907;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;6550.64;17.07.2020
1908;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;153719.1;10.08.2020
1909;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;7519.76;17.08.2020
1910;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;5388.55;10.09.2020
1911;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;4343.26;16.10.2020
1912;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;8360.26;13.11.2020
1913;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2;8700.48;10.12.2020
1916;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33;968.86;14.02.2020
1917;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33;1152.82;18.03.2020
1918;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33;1030.18;13.04.2020
1919;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33;1030.18;19.05.2020
1920;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33;821.69;18.06.2020
1921;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33;450.35;08.10.2020
1922;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33;1013.29;11.11.2020
1923;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33;1097.72;07.12.2020
1924;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33;1435.49;22.12.2020
1927;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14;116.77;22.01.2020
1928;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14;95.45;13.02.2020
1929;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14;99.51;18.03.2020
1930;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14;1053.42;04.06.2020
1931;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14;82.46;26.06.2020
1932;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14;557.38;21.07.2020
1933;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14;558.89;14.12.2020
1935;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;72.98;12.02.2020
1936;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;73.6;14.02.2020
1937;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;117.52;11.03.2020
1938;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;86.59;18.03.2020
1939;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;85.42;10.04.2020
1940;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;86.59;13.04.2020
1941;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;63.02;18.05.2020
1942;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;95.24;19.05.2020
1943;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;59.38;03.06.2020
1944;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;90.91;18.06.2020
1945;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;76.87;09.07.2020
1946;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;239.14;06.08.2020
1947;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;257.28;07.09.2020
1948;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;49.52;08.10.2020
1949;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;579.13;09.10.2020
1950;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;386.11;11.11.2020
1951;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;103.56;11.11.2020
1952;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;317.81;04.12.2020
1953;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;90.05;07.12.2020
1954;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;99.05;22.12.2020
1955;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33;187.62;24.12.2020
1957;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. с. Тигиль ул. Партизанская, 11;8.84;10.02.2020
1958;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. с. Тигиль ул. Партизанская, 11;21.05;13.03.2020
1959;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. с. Тигиль ул. Партизанская, 11;35.15;16.04.2020
1960;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. с. Тигиль ул. Партизанская, 11;11.58;15.05.2020
1961;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. с. Тигиль ул. Партизанская, 11;8;04.06.2020
1962;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. с. Тигиль ул. Партизанская, 11;25.47;17.07.2020
1963;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. с. Тигиль ул. Партизанская, 11;1.29;15.09.2020
1964;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. с. Тигиль ул. Партизанская, 11;4.08;20.10.2020
1965;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. с. Тигиль ул. Партизанская, 11;4.73;15.12.2020
1967;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;1102.72;23.01.2020
1968;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;926.29;13.02.2020
1969;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;1213;12.03.2020
1970;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;1213;16.04.2020
1971;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;926.29;15.05.2020
1972;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;992.45;17.06.2020
1973;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;992.45;17.07.2020
1974;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;860.13;17.08.2020
1975;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;793.96;10.09.2020
1976;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;904.23;16.10.2020
1977;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;639.58;13.11.2020
1978;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Ленинская, 22;838.07;10.12.2020
1980;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;11237.95;23.01.2020
1981;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;14047.44;13.02.2020
1982;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;19538.71;12.03.2020
1983;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;17240.04;16.04.2020
1984;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;10280.17;15.05.2020
1985;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;7853.8;17.06.2020
1986;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;10407.88;17.07.2020
1987;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;11699.6;17.08.2020
1988;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;8383.76;10.09.2020
1989;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;6757.45;16.10.2020
1990;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;13007.29;13.11.2020
1991;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. пр. Карла Маркса, 29/2;13536.62;10.12.2020
2002;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;84122.59;20.01.2020
2003;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;64023.99;19.02.2020
2004;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;77497.2;18.03.2020
2005;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;47984.32;27.04.2020
2006;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;61435.27;26.05.2020
2007;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;48723.78;23.06.2020
2008;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;46078.12;21.07.2020
2009;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;60503.8;19.08.2020
2010;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;59228.35;17.09.2020
2011;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;45351.09;22.10.2020
2012;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;65540.34;18.11.2020
2013;Расходы по оплате потребления электроэнергии;Оплата за  электроэнергию по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;63300.93;17.12.2020
2015;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;75869.34;20.01.2020
2016;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;76918.02;19.02.2020
2017;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;68809.99;18.03.2020
2018;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;63719.97;27.04.2020
2019;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;59465.64;26.05.2020
2020;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;51992.45;23.06.2020
2021;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;43780.77;21.07.2020
2022;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;44529.2;19.08.2020
2023;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;44034.86;17.09.2020
2024;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;59246.38;22.10.2020
2025;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;53882.63;18.11.2020
2026;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам РКЦ Советская Гавань,  ул. Советская, 26;79030.12;17.12.2020
2028;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам зд. ул. Воронежская, 154;521877.91;20.01.2020
2029;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам зд. ул. Воронежская, 154;489076.36;19.02.2020
2030;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам зд. ул. Воронежская, 154;477902.72;18.03.2020
2031;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам зд. ул. Воронежская, 154;538953.03;27.04.2020
2032;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам зд. ул. Воронежская, 154;426096.23;26.05.2020
2033;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам зд. ул. Воронежская, 154;409097.19;23.06.2020
2034;Расходы по оплате потребления электроэнергии;Оплата за электроэнергию по тарифам зд. ул. Воронежская, 154;362801.6;21.07.2020
